username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count
le_micro_potager_urbain,L'automne est déjà bien entamé. Si vous avez deux minutes je vous fais visiter le micro-potager urbain écolo. #agricultureurbaine,agricultureurbaine,7292004576062917920,10,7122488472446699522,FR,0,1697802125,0,5
bobtaniste,Tu ne sais pas quoi planter au potager cet automne ? Je te montre! Si tu veux plus d'informations et de détails je te mets ici le format long :  https://youtu.be/ppPCn7C6kfY #potager #plantes #diy #green #garden #epinards #carottes #ail #oignons #échalotes #feves #petitspois #aromates #aromatiques #fraises #framboises #agriculture #agricultureurbaine #jardiner #toulouse #france,"france,green,diy,garden,ail,toulouse,framboises,agriculture,plantes,fraises,carottes,feves,epinards,petitspois,aromates,potager,oignons,jardiner,échalotes,agricultureurbaine,aromatiques",7291235297126272288,14,6965713255721338881,FR,5,1697623014,0,17
badciss0,L'Ecole-Plantation de l'agriculture urbaine de Yopougon.,,7290140969255685382,8,7098939394085702406,CI,0,1697368217,1,741
agrinomist,smart tools in agriculture. LIKE AND FOLLOW US 🙏 #agriculture #agriculturelife #regenerativeagriculture #agriculture_global #agricultureworldwide #sustainableagriculture #urbanagriculture #agriculturebiologique  #communitysupportedagriculture #agricultureworld #australianagriculture #agricultureurbaine #organicagriculture #agriculturebio #womeninagriculture #agricultureaustralia #agriculturer #newhollandagriculture #salondelagriculture #agriculturephotos #agriculture_worldwide #agricultureglobal #agriculture_technique #agriculture_happy_daily #ncagriculture #californiaagriculture #saveagriculture #ukagriculture #precisionagriculture #agricultureeducation #indianagriculture #endanimalagriculture #agricultureindia #agriculturestudent #britishagriculture #agriculturevideo #localagriculture #allthingsagriculture #caseihagriculture  #tarımteknolojileri  #tarımvehayvancilik  #tarımtürkiye  #tarımişçileri  #tarımmakineleri  #tarımdünyası  #ziraatmühendisi  #ziraat  #çiftlik  #çiftçivideoları  #çiftçiler  #sebze  #meyve  #traktörvideoları  #traktörcü  #tohum  #gübre  #bitki  #ağaç  #bağ  #farm  #farmlife  #farming  #farmer  #farmtok  #rurallifestyle  #ruraltiktok  #ruralliving  #cow  #agro  #harvesting  #harvester  #harvest2022  #tractor  #tractortrailer  #tractorchallenge  #tractortok  #johndeere  #johndeerearmy  #johndeerelovers  #johndeerepower  #johndeeregreen  #newholland  #newhollandarmy  #agriculteur  #agricultura🚜🌱  #agritok  #agricultor,"cow,tractor,johndeere,agro,farm,farmer,farmlife,farming,johndeeregreen,agriculture,harvester,tractorchallenge,tohum,harvesting,tractortrailer,newholland,meyve,bitki,agricultor,salondelagriculture,ukagriculture,johndeerepower,saveagriculture,ziraat,agriculteur,ağaç,çiftlik,bağ,australianagriculture,sebze,ziraatmühendisi,ncagriculture,agricultureindia,traktörcü,gübre,çiftçiler,organicagriculture,newhollandagriculture,tarımteknolojileri,ruralliving,agriculturelife,agricultureworldwide,agriculturestudent,agriculturer,tarımtürkiye,tarımvehayvancilik,agricultureurbaine,urbanagriculture,johndeerelovers,sustainableagriculture,indianagriculture,agriculturephotos,agricultureaustralia,tarımdünyası,regenerativeagriculture,agriculture_global,precisionagriculture,agriculturebiologique,womeninagriculture,agricultureeducation,agricultureworld,caseihagriculture,agritok,farmtok,newhollandarmy,agriculturevideo,ruraltiktok,agricultureglobal,britishagriculture,traktörvideoları,agriculturebio,johndeerearmy,tarımmakineleri,tarımişçileri,tractortok,rurallifestyle,communitysupportedagriculture,agricultura🚜🌱,californiaagriculture,allthingsagriculture,localagriculture,agriculture_technique,endanimalagriculture,harvest2022,agriculture_worldwide,agriculture_happy_daily,çiftçivideoları",7289542899719621893,10,7016196298517563393,TR,0,1697228969,0,231
florentinlaleque,"INKTOBER 2023 - 12 - SPICEY 🌶️🌶️🌳 AQUARELLE SUR PAPIER FABRIANO FORMAT A5 À l'immeuble d'octobre, au troisième étage, Maria ne trouvant pas piment à son goût, a décidé de s'atteler au problème elle-même. Elle les cultive sur son balcon et il faut croire qu'elle a la main verte.  #watercolor #aquarelle #illustration #acuarela #painting #art #artist #wip #aristoftiktok  #workinprogress #fyp #foryoupage  #inktober #inktober2023 #artistsofinstagram #inktoberday12 #inktoberspicey #inktober2023spicey #nightscene #nightscape #scenedenuit #light #balcon #balcony ##neoclassical #neoclassicisme #architecture #architectureillustration #spicey #epice #piment #jardinage #agricultureurbaine #gardening #hotones","art,artist,wip,workinprogress,light,painting,watercolor,balcony,gardening,fyp,spicey,illustration,inktober,hotones,architecture,epice,nightscape,balcon,nightscene,acuarela,jardinage,neoclassical,aquarelle,piment,inktoberday12,artistsofinstagram,foryoupage,agricultureurbaine,aristoftiktok,architectureillustration,neoclassicisme,scenedenuit,inktober2023,inktober2023spicey,inktoberspicey",7289202363536002336,13,6936242907456210945,FR,0,1697149693,0,2
agrinomist,"In Valencia, Spain, many of the streets are lined with fruit-bearing orange trees in abundance. The fruits of these trees, planted for decorative purposes, are bitter and sour. This is how the fruits of orange trees are collected with a machine. LIKE AND FOLLOW US 🙏 #agriculture #agriculturelife #regenerativeagriculture #agriculture_global #agricultureworldwide #sustainableagriculture #urbanagriculture #agriculturebiologique  #communitysupportedagriculture #agricultureworld #australianagriculture #agricultureurbaine #organicagriculture #agriculturebio #womeninagriculture #agricultureaustralia #agriculturer #newhollandagriculture #salondelagriculture #agriculturephotos #agriculture_worldwide #agricultureglobal #agriculture_technique #agriculture_happy_daily #ncagriculture #californiaagriculture #saveagriculture #ukagriculture #precisionagriculture #agricultureeducation #indianagriculture #endanimalagriculture #agricultureindia #agriculturestudent #britishagriculture #agriculturevideo #localagriculture #allthingsagriculture #caseihagriculture  #tarımteknolojileri  #tarımvehayvancilik  #tarımtürkiye  #tarımişçileri  #tarımmakineleri  #tarımdünyası  #ziraatmühendisi  #ziraat  #çiftlik  #çiftçivideoları  #çiftçiler  #sebze  #meyve  #traktörvideoları  #traktörcü  #tohum  #gübre  #bitki  #ağaç  #bağ  #farm  #farmlife  #farming  #farmer  #farmtok  #rurallifestyle  #ruraltiktok  #ruralliving  #cow  #agro  #harvesting  #harvester  #harvest2022  #tractor  #tractortrailer  #tractorchallenge  #tractortok  #johndeere  #johndeerearmy  #johndeerelovers  #johndeerepower  #johndeeregreen  #newholland  #newhollandarmy  #agriculteur  #agricultura🚜🌱  #agritok  #agricultor ","cow,tractor,johndeere,agro,farm,farmer,farmlife,farming,johndeeregreen,agriculture,harvester,tractorchallenge,tohum,harvesting,tractortrailer,newholland,meyve,bitki,agricultor,salondelagriculture,ukagriculture,johndeerepower,saveagriculture,ziraat,agriculteur,ağaç,çiftlik,bağ,australianagriculture,sebze,ziraatmühendisi,ncagriculture,agricultureindia,traktörcü,gübre,çiftçiler,organicagriculture,newhollandagriculture,tarımteknolojileri,ruralliving,agriculturelife,agricultureworldwide,agriculturestudent,agriculturer,tarımtürkiye,tarımvehayvancilik,agricultureurbaine,urbanagriculture,johndeerelovers,sustainableagriculture,indianagriculture,agriculturephotos,agricultureaustralia,tarımdünyası,regenerativeagriculture,agriculture_global,precisionagriculture,agriculturebiologique,womeninagriculture,agricultureeducation,agricultureworld,caseihagriculture,agritok,farmtok,newhollandarmy,agriculturevideo,ruraltiktok,agricultureglobal,britishagriculture,traktörvideoları,agriculturebio,johndeerearmy,tarımmakineleri,tarımişçileri,tractortok,rurallifestyle,communitysupportedagriculture,agricultura🚜🌱,californiaagriculture,allthingsagriculture,localagriculture,agriculture_technique,endanimalagriculture,harvest2022,agriculture_worldwide,agriculture_happy_daily,çiftçivideoları",7289024652087790853,6,7289024665104648965,TR,0,1697108305,0,68
terrae.green,"4er partie de la présentation complète de Terrae : nos acteliers pédagogiques, nos plants et le consulting. Je vous explique… 🥦🌱🥕🧄🍅  👀 www.terrae.green  #agricultureurbaine #potagerurbaine #maraichagebio #permaculture #fermeurbaine ","permaculture,agricultureurbaine,maraichagebio,fermeurbaine,potagerurbaine",7305391053601869062,3,7305391126262024965,MC,0,1700918903,0,148
agrospaceproduction,Pratique de l’agriculture urbaine,,7304617914240388358,28,7176572477240264706,CM,2,1700738894,2,508
fermemax.bxl,Distribution d'arbres fruitiers et petits fruitiers dans le cadre de la Semaine de l'Arbre de la Ville de Bruxelles #environnement #belgique #bruxelles #agricultureurbaine #nature #arbre #tree #fruit #arbrefruitier,"nature,fruit,tree,bruxelles,belgique,arbre,environnement,agricultureurbaine,arbrefruitier",7304317219863809313,23,6835212484379428865,BE,0,1700668884,0,12
terrae.green,"3e partie de la présentation complète de Terrae : après le potager gastronomique, il y a le potager thérapeutique, la mini-ferme et la folle envie de transmettre 👶🏼👧🏽 !  Je vous explique… 🥦🌱🥕🧄🍅    👀 www.terrae. green   #agricultureurbaine #potagerurbaine #maraichagebio #permaculture #fermeurbaine ","permaculture,agricultureurbaine,maraichagebio,fermeurbaine,potagerurbaine",7304168346151439621,5,7304168418083670789,MC,1,1700634223,0,133
lecoinecolo_off,"Elle récupère tous les animaux dans le besoin pour leurs offrir une belle vie et heureuse vie jusqu'à la fin 🙏🏼❤️ Qu'est-ce que tu en penses ? 💬💬 • Abonne-toi, c'est gratuit et je poste tous les jours ❤ 🌱 @lecoinecolo 🌍 @lecoinecolo 💚 @lecoinecolo • • #agriculture #permaculture #agricultureintensive #élevage #agriculturebiologique #permaculturegarden #élevagedetéléphone #agricultureurbaine #permaculturelife #élevagealamain #regenerativeagriculture #permaculturebalcon #élevagebiologique #agriculturebio #permaculturedesign #agricultureraisonnée #montreuilpermaculture #urbanagriculture #permacultureducks #agricultureraisonnee #maraichageenpermaculture #renaultagriculture #permacultureb #agricultureworldwide #afrinoonpermaculture #agriculturelife #permaculturefarm #agriculturecorse #livrepermaculture #salondelagriculture  . Source : Brut ","agriculture,élevage,salondelagriculture,agriculturelife,permaculture,permaculturedesign,agricultureworldwide,agricultureurbaine,urbanagriculture,regenerativeagriculture,agriculturebiologique,renaultagriculture,agriculturebio,permaculturelife,permaculturefarm,permaculturegarden,agricultureraisonnee,agricultureraisonnée,agricultureintensive,maraichageenpermaculture,agriculturecorse,élevagebiologique,permacultureducks,permacultureb,afrinoonpermaculture,montreuilpermaculture,permaculturebalcon,livrepermaculture,élevagealamain,élevagedetéléphone",7303959759214955808,18,7303959825715956513,FR,1,1700585658,0,72
beysawewitank_2.0,#agriculture #baykatt #microjardinage #potager #agronomie #plante #agricultureurbaine,"plante,agriculture,potager,agricultureurbaine,agronomie,baykatt,microjardinage",7303911764792577285,34,7084465663108089857,SN,2,1700574481,0,677
terrae.green,2e partie de la présentation complète de Terrae : nos différents potagers à Monaco. Je vous explique… 🥦🌱🥕🧄🍅    👀 www.terrae.green   #agricultureurbaine #potagerurbaine #maraichagebio #permaculture #fermeurbaine,"permaculture,agricultureurbaine,maraichagebio,fermeurbaine,potagerurbaine",7303878381504974086,8,7303878440460602118,MC,0,1700566707,0,129
terrae.green,1er partie de la présentation complète de Terrae : l’aménagement de potager pour tous ! Je vous explique… 🥦🌱🥕🧄🍅  👀 www.terrae.green  #agricultureurbaine #potagerurbaine #maraichagebio #permaculture #fermeurbaine,"permaculture,agricultureurbaine,maraichagebio,fermeurbaine,potagerurbaine",7303612513864666374,2,7303612616336689925,MC,0,1700504806,0,342
lecoinecolo_off,"Ces poussins sélectionnés génétiquement sont passés de 50 grammes à 3 kilos en 40 jours… Ces images ont été tournées par L214 dans un élevage intensif de poulet qui approvisionne le groupe LDC, le leader européen de la volaille qui détient notamment Le Gaulois. Ces poulets développent de graves problèmes de santé, comme des malformations, des troubles cardiaques et pulmonaires et parfois une mort prématurée… L214 porte donc plainte contre l’élevage et contre le groupe LDC et lance une campagne de sensibilisation dans les supermarchés. Qu'est-ce que tu en penses ? 💬💬 • Abonne-toi, c'est gratuit et je poste tous les jours ❤ 🌱 @lecoinecolo 🌍 @lecoinecolo 💚 @lecoinecolo • • #agriculture #poules #permaculture #agricultureintensive #élevage #agriculturebiologique #ampoules #permaculturegarden #élevagedetéléphone #agricultureurbaine #poulesenliberte #permaculturelife #élevagealamain #regenerativeagriculture #pouleswimwear #permaculturebalcon #élevagebiologique #agriculturebio #lagrangeauxpoules #permaculturedesign #agricultureraisonnée #2ampoules #montreuilpermaculture #urbanagriculture #poulesdebouceel #permacultureducks #agricultureraisonnee #weekendpoules #maraichageenpermaculture #renaultagriculture  . Source : Vakita et L214","poules,agriculture,élevage,ampoules,permaculture,permaculturedesign,agricultureurbaine,urbanagriculture,regenerativeagriculture,agriculturebiologique,renaultagriculture,agriculturebio,permaculturelife,permaculturegarden,agricultureraisonnee,agricultureraisonnée,poulesenliberte,agricultureintensive,maraichageenpermaculture,élevagebiologique,permacultureducks,montreuilpermaculture,permaculturebalcon,lagrangeauxpoules,poulesdebouceel,pouleswimwear,2ampoules,élevagealamain,weekendpoules,élevagedetéléphone",7303593755242663201,1,7303593760750897953,FR,0,1700500439,0,0
africainstoresolutions,"You don't need a huge farm for positive change! 🌱✨ Join Beatrice in her Kitchen Garden oasis, where papers, soil, and a dash of love turn small spaces into flourishing havens. She's set to grow spinach, sukuma, strawberries, and onions. Thanks to Wezesha's training, she's now equipped with the skills and knowledge of Kilimo Biashara and safe agricultural inputs. You too can be part of this revolution! #KitchenGardenMagic #HomegrownHappiness #JoinTheRevolution""agriculture #agriculturelife #regenerativeagriculture #agriculture_global #agricultureworldwide #sustainableagriculture #urbanagriculture #agriculturebiologique #animalagriculture #communitysupportedagriculture #agricultureworld #australianagriculture #agricultureurbaine #organicagriculture #agriculturebio #womeninagriculture ","jointherevolution,australianagriculture,organicagriculture,agriculturelife,agricultureworldwide,agricultureurbaine,urbanagriculture,sustainableagriculture,animalagriculture,regenerativeagriculture,agriculture_global,agriculturebiologique,womeninagriculture,agricultureworld,agriculturebio,homegrownhappiness,communitysupportedagriculture,kitchengardenmagic",7303504816326675718,7,7303504848216869637,KE,0,1700479731,2,414
lecoinecolo_off,"À l’issue d’un second vote pour trouver un accord sur le renouvellement ou non de l’autorisation de l’herbicide controversé, les Vingt-Sept ont à nouveau botté en touche et permis à la Commission de donner son feu vert pour dix ans.  La France s’est abstenue, marquant un peu plus son renoncement sur la question. Qu'est-ce que tu en penses ? 💬💬 • Abonne-toi, c'est gratuit et je poste tous les jours ❤ 🌱 @lecoinecolo 🌍 @lecoinecolo 💚 @lecoinecolo • • #pesticide #engraisnaturel #agriculture #stoppollution #glyphosate #sanspesticides #sansengrais #agriculturebiologique #antiglyphosate #zeropesticides #engraisvert #agricultureurbaine #glyphosatefree #nopesticides #nuancesdengrais #regenerativeagriculture #halteauglyphosate #pesticides #agriculturebio #pesticidefree #agricultureraisonnée #stoppesticides #urbanagriculture #nonauxpesticides #agricultureraisonnee #pesticidesfree #renaultagriculture #marredespesticides #agricultureworldwide #zeropesticide ","nopesticides,pesticide,stoppollution,agriculture,pesticides,agricultureworldwide,agricultureurbaine,urbanagriculture,regenerativeagriculture,pesticidesfree,glyphosate,glyphosatefree,agriculturebiologique,pesticidefree,renaultagriculture,sanspesticides,agriculturebio,zeropesticide,zeropesticides,engraisvert,agricultureraisonnee,agricultureraisonnée,stoppesticides,engraisnaturel,sansengrais,nonauxpesticides,marredespesticides,nuancesdengrais,antiglyphosate,halteauglyphosate",7303117016422960416,2,7091203858709350401,FR,3,1700389442,0,5
fermemax.bxl,"Animation ""Pommes, poires et fruits du jardin"" à la Ferme du parc Maximilien #ferme #urbaine #fermeurbaine #ere #nature #agricultureurbaine #bruxelles #belgique #environnement ","nature,bruxelles,ere,belgique,ferme,environnement,urbaine,agricultureurbaine,fermeurbaine",7301337535676960032,2,6703208182342223873,BE,0,1699975124,0,3
user6118572488594,"agriculture urbaine, un défi pour l'alimentation équilibrée",,7300216237018123526,55,7300216241297017606,CD,9,1699714048,2,650
beysawewitank_2.0,#agricultureurbaine #baykat #agriculture #culturehorssol #tiktoksenegal #follower,"follower,agriculture,baykat,tiktoksenegal,agricultureurbaine,culturehorssol",7300067725706104069,82,7102646237505832962,SN,0,1699679471,3,892
jimmyfontilus,agriculture urbaine#ayiticherie #viralvideo #HUGUENS_05,"viralvideo,ayiticherie,huguens_05",7299943791274904837,5,6760963961102796802,HT,3,1699650617,0,485
lecoinecolo_off,"Des arbres🌳 qui poussent à une vitesse fulgurante ! Un mètre par mois 😮 Qu'est-ce que tu en penses ? 💬💬 • Abonne-toi, c'est gratuit et je poste tous les jours ❤ 🌱 @lecoinecolo 🌍 @lecoinecolo 💚 @lecoinecolo • • #agriculture #permaculture #arbre #agriculturebiologique #permaculturegarden #arbres #agricultureurbaine #permaculturelife #marbre #regenerativeagriculture #permaculturebalcon #arbredevie #agriculturebio #permaculturedesign #cabanedanslesarbres #agricultureraisonnée #montreuilpermaculture #arbredenoel #urbanagriculture #permacultureducks #marbrerie #agricultureraisonnee #maraichageenpermaculture #arbreblanc #renaultagriculture #permacultureb #arbreachat #agricultureworldwide #afrinoonpermaculture #larbreblanc  . Source : TF1","marbre,agriculture,arbre,arbres,cabanedanslesarbres,arbredenoel,marbrerie,arbreachat,arbredevie,permaculture,permaculturedesign,agricultureworldwide,agricultureurbaine,urbanagriculture,regenerativeagriculture,agriculturebiologique,arbreblanc,renaultagriculture,agriculturebio,permaculturelife,permaculturegarden,agricultureraisonnee,agricultureraisonnée,larbreblanc,maraichageenpermaculture,permacultureducks,permacultureb,afrinoonpermaculture,montreuilpermaculture,permaculturebalcon",7299924214046313760,1,7299924235831855905,FR,0,1699646059,0,3
lecoinecolo_off,"Le respect animal en 2023... Qu'est-ce que tu en penses ? 💬💬 • Abonne-toi, c'est gratuit et je poste tous les jours ❤ 🌱 @lecoinecolo 🌍 @lecoinecolo 💚 @lecoinecolo • • #bienetreanimal #fondationbrigittebardot #veganisme #l214 #agriculture #permaculture #l214ethiqueetanimaux #agriculturebiologique #permaculturegarden #association_l214 #agricultureurbaine #permaculturelife #associationl214 #regenerativeagriculture #permaculturebalcon #l214etiqueetanimaux #agriculturebio #permaculturedesign #l214metz #agricultureraisonnée #montreuilpermaculture #urbanagriculture #permacultureducks #agricultureraisonnee #maraichageenpermaculture #renaultagriculture #permacultureb #agricultureworldwide #afrinoonpermaculture #agriculturelife  . Source : Nagui et L214","agriculture,veganisme,agriculturelife,permaculture,permaculturedesign,agricultureworldwide,l214,agricultureurbaine,urbanagriculture,regenerativeagriculture,agriculturebiologique,bienetreanimal,renaultagriculture,agriculturebio,permaculturelife,fondationbrigittebardot,permaculturegarden,associationl214,agricultureraisonnee,agricultureraisonnée,association_l214,maraichageenpermaculture,permacultureducks,l214ethiqueetanimaux,permacultureb,afrinoonpermaculture,montreuilpermaculture,permaculturebalcon,l214etiqueetanimaux,l214metz",7299509149551906080,46,7299509178065046305,FR,8,1699549420,0,24
beysawewitank_2.0,L’agroforesterie🫶🏾🫶🏾.                                    #agricultureurbaine #baykat #agriculture #followers #agroforestry #agroforesterie,"followers,agriculture,baykat,agricultureurbaine,agroforestry,agroforesterie",7299023143132335365,63,7140313295889631234,SN,0,1699436262,1,850
hibahiba.fr,"Suprise à #bananepantin .  Est ce que toi aussi tu fais des surprises comme ça à tes voisins ?  . ✨[Pour remercier les jardiniers de BananePantin j’ai décidé d’improviser une surprise dimanche 05/11/2023. Avec quelques matériaux de récup, un peu d’imagination et beaucoup d’énergie positive, voici le résultat✨🌱 . Ça n’est pas grand chose mais je tenais à leur témoigner ma gratitude, ces gens me divertissent depuis mars 2023 🫠 ils me font rire parfois pleurer mais dans l’ensemble j’adore passer du temps avec eux. Ils sont tellement différents de moi, ils m’aident à gagner en ouverture d’esprit et je me sens privilégiée quand ils me confient leurs secrets et partagent avec moi leurs anecdotes, leurs joies et leurs drames. J’ai l’impression de faire partie d’un village où au milieu du béton on cohabite ensemble dans un coin vert. Finalement jardiner n’est qu’un prétexte pour se rencontrer et interagir avec des habitants d’un même quartier. Ici à 4chemins, le jardin de BananePantin c’est, avant tout, un pure lieux de vie, avec pleins de rebondissements, c’est ultra dynamique et ça m’inspire de plus grandes perceptives en tant qu’artiste sculpteur. Alors voilà pour les remercier de tous ces sentiments qu’ils me procurent, je me suis amusée à leur faire une petite surprise 😜] . Dis moi en commentaire ce que tu en penses et abonne toi @hibahiba.fr pour découvrir pourquoi je fais partie d’un jardin partagé  . @bananepantin @villedepantin #suprise #voisins #4chemins #pantin #agricultureurbaine #jardinpartage #monstres #halloween2023 #fetedelasoupe ","suprise,monstres,pantin,voisins,4chemins,agricultureurbaine,fetedelasoupe,halloween2023,jardinpartage,bananepantin",7299022451260935457,5,7239756792690296833,FR,0,1699436108,0,25
aglnardes,#texaslonghorns #texas #vaca #toro #carne #ganaderia #agro #foryou #fypシ #foryoupage #texaslonghorns #texas #vaca #toro #carne #ganaderia #agro #foryou #fypシ #foryoupage #agriculture #agriculturelife #regenerativeagriculture #agriculture_global #agricultureworldwide #sustainableagriculture #urbanagriculture #agriculturebiologique #animalagriculture #communitysupportedagriculture #agricultureworld #australianagriculture #agricultureurbaine #organicagriculture #agriculturebio #womeninagriculture #agricultureaustralia #agriculturer #newhollandagriculture #salondelagriculture #agriculturephotos #agriculture_worldwide #agricultureglobal #agriculture_technique #agriculture_happy_daily #ncagriculture #californiaagriculture #saveagriculture #ukagriculture #precisionagriculture #agricultureeducation #indianagriculture #endanimalagriculture #agricultureindia #agriculturestudent #britishagriculture #agriculturevideo #localagriculture #allthingsagriculture #caseihagriculture,"texas,vaca,foryou,agro,texaslonghorns,carne,toro,agriculture,salondelagriculture,ukagriculture,saveagriculture,ganaderia,australianagriculture,foryoupage,ncagriculture,agricultureindia,organicagriculture,newhollandagriculture,agriculturelife,agricultureworldwide,agriculturestudent,agriculturer,agricultureurbaine,urbanagriculture,sustainableagriculture,animalagriculture,indianagriculture,agriculturephotos,agricultureaustralia,fypシ,regenerativeagriculture,agriculture_global,precisionagriculture,agriculturebiologique,womeninagriculture,agricultureeducation,agricultureworld,caseihagriculture,agriculturevideo,agricultureglobal,britishagriculture,agriculturebio,communitysupportedagriculture,californiaagriculture,allthingsagriculture,localagriculture,agriculture_technique,endanimalagriculture,agriculture_worldwide,agriculture_happy_daily",7298883622659017990,73,7298883631276722950,BR,0,1699403776,1,675
lecoinecolo_off,"💧 Un tiers de l’eau potable en France est polluée par des pesticides, selon un rapport qui fait état de traces de résidus de chlorothalonil, une substance pourtant interdite depuis 2019 dans le pays. Qu'est-ce que tu en penses ? 💬💬 • Abonne-toi, c'est gratuit et je poste tous les jours ❤ 🌱 @lecoinecolo 🌍 @lecoinecolo 💚 @lecoinecolo • • #eaupotable #pollution #pesticides #environnement #santé #france #agriculture #ecologie #plasticpollution #sanspesticides #natureenvironnement #bonnesanté #igersfrance #agriculturebiologique #agroecologie #nopollution #zeropesticides #environnement_respectueux #bonpourlasanté #southoffrance #agricultureurbaine #ecologies #stopplasticpollution #nopesticides #protectiondelenvironnement #sportsanté #madeinfrance #regenerativeagriculture #lecologiepassavant #antipollution  . Source : TF1 Info ","france,nopesticides,southoffrance,madeinfrance,pollution,agriculture,environnement,nopollution,sportsanté,bonpourlasanté,ecologie,igersfrance,pesticides,santé,bonnesanté,antipollution,plasticpollution,stopplasticpollution,eaupotable,ecologies,agricultureurbaine,regenerativeagriculture,agriculturebiologique,protectiondelenvironnement,sanspesticides,zeropesticides,agroecologie,environnement_respectueux,natureenvironnement,lecologiepassavant",7318837663086267681,21,7318837702479088416,FR,11,1704049693,0,49
terrae.green,❣️🫚Joyeuses fêtes de fin d’année ❣️🥬#agricultureurbaine #potagerurbain #maraichagebio #solvivant #permaculture #fermeurbaine,"permaculture,agricultureurbaine,potagerurbain,maraichagebio,fermeurbaine,solvivant",7318728990028582150,0,7318729010907073286,MC,0,1704024387,0,498
terrae.green,Au revoir 2023 ! 👋🏻 #agricultureurbaine #potagerurbain #maraichagebio #solvivant #permaculture #fermeurbaine,"permaculture,agricultureurbaine,potagerurbain,maraichagebio,fermeurbaine,solvivant",7318726798060031237,12,7318726813601598214,MC,0,1704023876,1,678
lepotagerdufutur,"Retour en images sur notre dernier atelier de 2023, et premier de la serie du potager à l'assiette.#agricultureurbaine #cuisinesaine","agricultureurbaine,cuisinesaine",7318647778282933510,7,7318647819518462726,CI,0,1704005480,1,392
fermemoderneprestige,La terre notre richesse ! L'agriculture urbaine. Céleri et laitue,,7318515802397773062,12,7294382218368649990,ML,1,1703974754,0,530
hibahiba.fr,"Simple, une demarche éco-responsable et anti-gaspillage = le composte en agriculture urbaine . PS: cette video est humoristique  . Abonne toi pour en savoir plus sur la calebasse #agricultureurbaine #compost #composte #cucurbitace #enville #2023 #artiste #sculpteur #pantin #bananepantin #calebasse #paris ",,7316554408702102816,23,7316554481726262048,FR,2,1703518084,0,5
agronomie6,#agricultureurbaine #agriculturelocale #biologique #durable,"durable,biologique,agricultureurbaine,agriculturelocale",7316084686869089568,3,7316084724941458209,FR,0,1703408717,0,16
mauvaise_grainebxl,"Bon les ami.e.s, je vous cache pas que ça a été (encore) une grosse année pour moi et si je veux garder un semblant de santé mentale, je vais profiter de cette période de Noël à la campagne 🐮 pour me reposer.  Je vous reviens fraiche comme un gardon en 2024, prenez soin de vous, mangez du chocolat et du fromage fondu, et merci 🤩  Qu’est ce que vous aimeriez voir comme sujets en 2024 sur ce compte ? Dites le moi en commentaires 🫶❤️ #potager #potagerbio #potagerurbain #récolte #potagerhorssol #potagerpermaculture #bruxellesenvironnement #bruxellesgoodfood  #jardinerenville  #jardinage #jardin #agricultureurbaine #conseiljardinage #jardiner #slowgardening #JardinPotager #mulching #paillage #jardinecologique ","jardin,jardinage,potager,mulching,récolte,jardiner,paillage,agricultureurbaine,potagerurbain,jardinpotager,potagerbio,slowgardening,potagerpermaculture,potagerhorssol,bruxellesenvironnement,conseiljardinage,jardinerenville,jardinecologique,bruxellesgoodfood",7315833740641586465,7,6814378818761918465,BE,5,1703350286,0,1
aitakesthekeys,"🌱 Révolution Verte Urbaine : L'Agriculture Durable en Ville 🏙️ Découvrez la révolution verte qui transforme nos villes sur TikTok ! 🌳🏙️ Plongez dans le monde fascinant de l'agriculture urbaine durable, une pratique innovante qui apporte la nature au cœur des métropoles. Explorez comment les toits-terrasses, les jardins verticaux et les fermes urbaines changent le visage des villes, tout en fournissant des produits frais et en favorisant la biodiversité. 🌿🏡 Apprenez sur les techniques de permaculture, d'hydroponie et d'aquaponie qui permettent de cultiver en milieu urbain. Découvrez les initiatives communautaires qui renforcent la cohésion sociale et contribuent à la lutte contre le changement climatique. 🌎💪 Chaque vidéo met en lumière des projets inspirants d'agriculture urbaine à travers le monde, montrant comment chacun peut participer à cette révolution verte. Rejoignez cette aventure pour un futur plus durable et verdoyant, et laissez-vous inspirer pour transformer votre espace urbain. #AgricultureUrbaine  #RévolutionVerte  #VillesDurables  #Permaculture  #Hydroponie  #Aquaponie  #JardinsVerticaux  #ToitsTerrasses  #FermesUrbaines  #Biodiversité  #ProduitsFrais  #CohésionSociale  #ChangementClimatique  #NatureEnVille  #Durabilité  #Innovation  #Communauté  #FuturVert","innovation,communauté,aquaponie,permaculture,agricultureurbaine,changementclimatique,biodiversité,produitsfrais,fermesurbaines,hydroponie,durabilité,révolutionverte,futurvert,natureenville,cohésionsociale,villesdurables,jardinsverticaux,toitsterrasses",7315583770864667936,0,7293286614158985218,FR,0,1704053700,0,1
lca.akoben,Atelier potager à la decouverte de l’agriculture urbaine…du potager à l’assiete #enactionpourservir #lionsclub #lcaakoben #environment,"environment,lionsclub,enactionpourservir,lcaakoben",7315445121321929990,9,7088871686405360430,CI,0,1703259799,0,196
lepotagerdufutur,Atelier Repiquage.#repiquage #agricultureurbaine #potagerurbain #pimentsverts,"agricultureurbaine,potagerurbain,repiquage,pimentsverts",7315314454026079494,8,7315314460760623877,CI,0,1703229376,0,443
