name,cluster,cluster name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
ZsCyBa_w-Gw,other,,Trump Loses Last Ditch Effort To Stop Georgia Indictments,no,,no,1690905626,2023-08-01 16:08:26,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,16341,2153,,,0,181,https://i.ytimg.com/vi/ZsCyBa_w-Gw/mqdefault.jpg,EN,Other
1wLGKPve_98,other,,Sidney Powell s Wild Claims Could Play A Major Role In Upcoming Trump Indictment,no,,no,1690833600,2023-07-31 20:07:00,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,170400,9075,,,0,699,https://i.ytimg.com/vi/1wLGKPve_98/mqdefault.jpg,EN,Other
Z3ckK3zhXNg,other,,Trump Attacks Senate Republicans For Not Being Mean Enough To President Biden,no,,no,1690747254,2023-07-30 20:07:54,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,170847,9741,,,0,1184,https://i.ytimg.com/vi/Z3ckK3zhXNg/mqdefault.jpg,EN,Other
DDK7VlyVVOE,other,,BREAKING: FBI Whistleblower and ACLJ to Sue Biden’s DOJ,no,,no,1690823131,2023-07-31 17:07:31,OfficialACLJ,UC0AvY8x1GqGIst1C4yygXWw,News & Politics,en-US,en,3940,681,,,0,0,https://i.ytimg.com/vi/DDK7VlyVVOE/mqdefault.jpg,EN,Other
aJQjLT11NMw,other,,LIVE: Jack Smith INCHES CLOSER as Republican ‘Whistleblowers’ are EXPOSED,no,,no,1684460648,2023-05-19 01:05:08,MeidasTouch,UC9r9HYFxEQOBXSopFS61ZWg,Entertainment,,en-US,234616,14898,,,0,2057,https://i.ytimg.com/vi/aJQjLT11NMw/mqdefault.jpg,EN,Other
AuBhXEjBvVI,other,,Trump Demands Cameras In The Courtroom For His Trial - He ll Regret It,no,,no,1690646448,2023-07-29 16:07:48,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,251178,15306,,,0,3252,https://i.ytimg.com/vi/AuBhXEjBvVI/mqdefault.jpg,EN,Other
IMh4Gox-cZQ,other,,The Intercept s James Risen on Trump s Charges and the Espionage Act,no,,no,1687874769,2023-06-27 14:06:09,Democracy Now!,UCzuqE7-t13O4NIDYJfakrhw,News & Politics,en,en,37642,965,,,0,190,https://i.ytimg.com/vi/IMh4Gox-cZQ/mqdefault.jpg,EN,Other
CPPUXsbuaQU,other,,DeSantis Doubles Down On Pardoning Trump For  The Good Of The Country,no,,no,1690830005,2023-07-31 19:07:05,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,24742,2217,,,0,529,https://i.ytimg.com/vi/CPPUXsbuaQU/mqdefault.jpg,EN,Other
hfLVK5Ca0fo,other,,Trump Trashes Fox News For Being Mean To MAGA People,no,,no,1690653658,2023-07-29 18:07:58,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,141755,8822,,,0,1163,https://i.ytimg.com/vi/hfLVK5Ca0fo/mqdefault.jpg,EN,Other
ZrASllelmVo,other,,Trump Voters Say Racism Against Whites Is WORSE Than Racism Against Blacks,no,,no,1690660848,2023-07-29 20:07:48,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,58148,4612,,,0,1172,https://i.ytimg.com/vi/ZrASllelmVo/mqdefault.jpg,EN,Other
GD1d8wKIrps,other,,Why people think this photo of JFK s killer is fake,no,,no,1630584006,2021-09-02 12:09:06,Vox,UCLXo7UDZvByw2ixzpQCufnA,Education,,en-US,4065559,81490,,,0,6589,https://i.ytimg.com/vi/GD1d8wKIrps/mqdefault.jpg,EN,Other
aQW39zxYeMA,other,,MUST-SEE: Trump s NIGHTMARE scenario SURGES into spotlight,no,,no,1688933857,2023-07-09 20:07:37,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,932152,35734,,,0,3402,https://i.ytimg.com/vi/aQW39zxYeMA/mqdefault.jpg,EN,Other
Cl8GIEjKOuQ,other,,Laura Ingraham Does A HORRIBLE Job Defending Supreme Court Justice Alito s Corruption,no,,no,1688340601,2023-07-02 23:07:01,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,News & Politics,en,en,88725,2427,,,0,481,https://i.ytimg.com/vi/Cl8GIEjKOuQ/mqdefault.jpg,EN,Other
5t9lpW-Tkgg,other,,BREAKING: Jamie Raskin finally announces decision on US Senate run,no,,no,1688842802,2023-07-08 19:07:02,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,393950,26343,,,0,2913,https://i.ytimg.com/vi/5t9lpW-Tkgg/mqdefault.jpg,EN,Other
OyxR5gWWxTI,other,,Former Trump Prosecutor TURNS AGAINST Republicans in SCATHING LETTER,no,,no,1688398204,2023-07-03 15:07:04,MeidasTouch,UC9r9HYFxEQOBXSopFS61ZWg,News & Politics,,en-US,882764,36266,,,0,2636,https://i.ytimg.com/vi/OyxR5gWWxTI/mqdefault.jpg,EN,Other
7IGN8_pHRog,other,,BREAKING: Jack Smith makes aggressive NEW move against Trump in federal case,no,,no,1688605989,2023-07-06 01:07:09,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,684373,35213,,,0,2786,https://i.ytimg.com/vi/7IGN8_pHRog/mqdefault.jpg,EN,Other
OQa-XsXF1zM,other,,Americans Don t Trust The Media And There s A Good Reason Why,no,,no,1688240700,2023-07-01 19:07:00,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,News & Politics,en,en,51071,1754,,,0,263,https://i.ytimg.com/vi/OQa-XsXF1zM/mqdefault.jpg,EN,Other
USaBZZewHWU,other,,Failing Jacksonville apartments to get new ownership  renovations after I-TEAM exposes years of ...,no,,no,1690841311,2023-07-31 22:07:31,News4JAX The Local Station,UC_YFbvKedjnVjqrZqBR4L8Q,News & Politics,,,1081,19,,,0,7,https://i.ytimg.com/vi/USaBZZewHWU/mqdefault.jpg,EN,Other
TjzfLZlncFY,other,,Trump-Appointed US Attorney Says His Lawyers Should Quit If He Won t Shut Up,no,,no,1688403654,2023-07-03 17:07:54,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,106094,8646,,,0,703,https://i.ytimg.com/vi/TjzfLZlncFY/mqdefault.jpg,EN,Other
Ce1F6NQ-JmQ,other,,Nightly News Full Broadcast - March 14,no,,no,1678845607,2023-03-15 02:03:07,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,1938973,9464,,,0,1445,https://i.ytimg.com/vi/Ce1F6NQ-JmQ/mqdefault.jpg,EN,Other
YWW1r90O7yY,other,,Top Story with Tom Llamas - March 14 | NBC News NOW,no,,no,1678844914,2023-03-15 01:03:34,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,114290,641,,,0,94,https://i.ytimg.com/vi/YWW1r90O7yY/mqdefault.jpg,EN,Other
C3PbOSboqR4,other,,13 On Your Side Forecast: Hazy  Seasonable Weather,no,,no,1690890548,2023-08-01 11:08:08,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,282,16,,,0,0,https://i.ytimg.com/vi/C3PbOSboqR4/mqdefault.jpg,EN,Other
ypvkhwSjUBQ,other,,Help 13 ON YOUR SIDE  Stuff the Bus,no,,no,1690820761,2023-07-31 16:07:01,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,37,0,,,0,0,https://i.ytimg.com/vi/ypvkhwSjUBQ/mqdefault.jpg,EN,Other
EvbWWBfer8M,other,,Biden to meet with congressional leaders over looming debt ceiling deadline,no,,no,1683030891,2023-05-02 12:05:51,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,3861,46,,,0,50,https://i.ytimg.com/vi/EvbWWBfer8M/mqdefault.jpg,EN,Other
zCLjayPlWXI,other,,Democrats Won t Back Their Own Candidate Because They Fear Kyrsten Sinema,no,,no,1690650046,2023-07-29 17:07:46,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,51801,4804,,,0,882,https://i.ytimg.com/vi/zCLjayPlWXI/mqdefault.jpg,EN,Other
0Ka6Onqko2I,other,,Democrats Pledge To Protect McCarthy From His Party If He ll Budge On Debt Ceiling,no,,no,1684432800,2023-05-18 18:05:00,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,70737,5127,,,0,808,https://i.ytimg.com/vi/0Ka6Onqko2I/mqdefault.jpg,EN,Other
azg12GABa_c,other,,Ron DeSantis Just Can t Stop Losing to Disney! | TWM Highlight,no,,no,1683064804,2023-05-02 22:05:04,The Workers  Mic Powered by MCL,UC46PNGbK2FdiFc0rGVnMEnQ,People & Blogs,,,3864,104,,,0,27,https://i.ytimg.com/vi/azg12GABa_c/mqdefault.jpg,EN,Other
OtGxrNPMVvU,other,,Fox Host Looks For New Republican Candidate As Ron DeSantis Flops,no,,no,1690657260,2023-07-29 19:07:00,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,55639,4144,,,0,329,https://i.ytimg.com/vi/OtGxrNPMVvU/mqdefault.jpg,EN,Other
l-AWBux13sU,other,,Disney Loses $79 BILLION after  Gender Ideology  Push,no,,no,1690329606,2023-07-26 00:07:06,Facts Matter with Roman Balmakov,UCXuwhn5_41m4VxZJ3wcDyxA,News & Politics,,en-US,112767,23493,,,0,2614,https://i.ytimg.com/vi/l-AWBux13sU/mqdefault.jpg,EN,Other
GPZTzjqHVnA,other,,Democrats finally PUNCH BACK in crucial Texas fight,no,,no,1688914819,2023-07-09 15:07:19,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,608498,29390,,,0,2150,https://i.ytimg.com/vi/GPZTzjqHVnA/mqdefault.jpg,EN,Other
JVnMtjB92y4,other,,WHOA: Democrats score UNEXPECTED victory in Florida,no,,no,1688697900,2023-07-07 02:07:00,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,565644,29826,,,0,1367,https://i.ytimg.com/vi/JVnMtjB92y4/mqdefault.jpg,EN,Other
NZ_k_XWBmXE,other,,Biden pulls UNEXPECTED move after vile Republican stunt,no,,no,1688338505,2023-07-02 22:07:05,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,794989,42304,,,0,3303,https://i.ytimg.com/vi/NZ_k_XWBmXE/mqdefault.jpg,EN,Other
iKwgaoiBDjc,other,,Rudy Giuliani finally gets the BAD NEWS he s been waiting for,no,,no,1688823014,2023-07-08 13:07:14,Brian Tyler Cohen,UCQANb2YPwAtK-IQJrLaaUFw,News & Politics,en,en,523272,26129,,,0,1829,https://i.ytimg.com/vi/iKwgaoiBDjc/mqdefault.jpg,EN,Other
CM8g0zsXUv0,other,,The military is changing how it handles sexual assault cases. Will it be enough?,no,,no,1690844142,2023-07-31 22:07:42,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,2701,77,,,0,,https://i.ytimg.com/vi/CM8g0zsXUv0/mqdefault.jpg,EN,Other
3yqts9BRSmw,other,,Republican challengers struggle in primary polls despite Trump’s legal troubles,no,,no,1690842629,2023-07-31 22:07:29,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,7263,74,,,0,,https://i.ytimg.com/vi/3yqts9BRSmw/mqdefault.jpg,EN,Other
EYDxVyjhtK0,other,,Don t Try The Caves Update Alone...,no,,no,1690745401,2023-07-30 19:07:01,jmancurly,UCRaehQPWXnJ72WmE8nvvKKw,Entertainment,,en,721894,19822,,,0,6313,https://i.ytimg.com/vi/EYDxVyjhtK0/mqdefault.jpg,EN,Other
QCnXL1yuINI,other,,RNC Tweaks Loyalty Pledge Requirements After Backlash From Candidates,no,,no,1688414447,2023-07-03 20:07:47,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,94967,6962,,,0,751,https://i.ytimg.com/vi/QCnXL1yuINI/mqdefault.jpg,EN,Other
788mZEDHeII,other,,DeSantis Begs Court To Postpone Disney Lawsuit Until After 2024 Election,no,,no,1688144404,2023-06-30 17:06:04,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,144134,11362,,,0,1229,https://i.ytimg.com/vi/788mZEDHeII/mqdefault.jpg,EN,Other
s7ZY5UrZBNE,other,,Control of Democratic Elections Hinges on Supreme Court,no,,no,1670350029,2022-12-06 18:12:09,Bloomberg Law,UCJL_gIOVp2fjfsKH4kbeEwA,News & Politics,,en-US,1594,29,,,0,22,https://i.ytimg.com/vi/s7ZY5UrZBNE/mqdefault.jpg,EN,Other
e6z2c6CuYzQ,other,,Is biologische voeding gezonder?,no,,yes,1604314366,2020-11-02 10:11:46,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,600772,3861,,,0,913,https://i.ytimg.com/vi/e6z2c6CuYzQ/mqdefault.jpg,EN,Other
9RNCh_EmMHo,other,,10 Things a Carnivore Diet can do for You [Easy & Affordable] 2023,no,,yes,1690229956,2023-07-24 20:07:16,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Education,en,en-US,120535,10722,,,0,1090,https://i.ytimg.com/vi/9RNCh_EmMHo/mqdefault.jpg,EN,Other
xjEFo3a1AnI,other,,Dr. Chris Palmer: Diet & Nutrition for Mental Health | Huberman Lab Podcast #99,no,,no,1669035642,2022-11-21 13:11:42,Andrew Huberman,UC2D2CMWXMOVWx7giW1n3LIg,Science & Technology,en,en,4180339,46339,,,0,3456,https://i.ytimg.com/vi/xjEFo3a1AnI/mqdefault.jpg,EN,Other
QbGXTf_o4qM,other,,Dr Berry s Proper Human Diet Q&A feat. Neisha!,no,,yes,1690848675,2023-08-01 00:08:15,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Entertainment,en,en-US,34570,3061,,,0,257,https://i.ytimg.com/vi/QbGXTf_o4qM/mqdefault.jpg,EN,Other
ZZPq1hABNcw,other,,Are our doctors lying to us? With Dr. Ken Berry  MD — Diet Doctor Podcast,no,,no,1571746028,2019-10-22 12:10:08,Diet Doctor,UCyxv-Kecjm1eH83nmDmVlvA,Science & Technology,en,en,1063763,19348,,,0,1672,https://i.ytimg.com/vi/ZZPq1hABNcw/mqdefault.jpg,EN,Other
DaL7PEjFUTA,other,,Dr Berry PHD Q&A [Rude Questions Included],no,,yes,1687738585,2023-06-26 00:06:25,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Entertainment,en,en-US,85365,6605,,,0,643,https://i.ytimg.com/vi/DaL7PEjFUTA/mqdefault.jpg,EN,Other
LsB95WzLhQM,other,,How to optimize your metabolism: Metabolic scientist Ben Bikman  Ph.D. | mbg Podcast,no,,no,1660554008,2022-08-15 09:08:08,mindbodygreen,UCxAB39SRMVabVZEOKTo6iVA,Entertainment,,en,158034,3942,,,0,243,https://i.ytimg.com/vi/LsB95WzLhQM/mqdefault.jpg,EN,Other
WCxmu7poN8Y,other,,Should grownups drink milk?? #dairyfree,no,,yes,1688757883,2023-07-07 19:07:43,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Education,en,en-US,51054,3369,,,0,342,https://i.ytimg.com/vi/WCxmu7poN8Y/mqdefault.jpg,EN,Other
sfJ9uKT0sX4,other,,You re On Your Own! Proper Human Diet Enemies & Q&A,no,,yes,1688938431,2023-07-09 21:07:51,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Entertainment,en,en-US,87370,9109,,,0,1170,https://i.ytimg.com/vi/sfJ9uKT0sX4/mqdefault.jpg,EN,Other
C-H4KwoKaOc,other,,Why calorie counts are wrong  and what to do about it (PODCAST E8),no,,no,1651946403,2022-05-07 18:05:03,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,303130,9864,,,0,1252,https://i.ytimg.com/vi/C-H4KwoKaOc/mqdefault.jpg,EN,Other
FJxJhbCFsco,other,,What oil  sugar and yeast do in pizza dough (in varying amounts),no,,no,1643050804,2022-01-24 19:01:04,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,834079,26563,,,0,1246,https://i.ytimg.com/vi/FJxJhbCFsco/mqdefault.jpg,EN,Other
4i6zXxyMVJA,other,,Why some people can eat dairy  and others REALLY can t (PODCAST E36),no,,no,1670702196,2022-12-10 19:12:36,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,118263,3990,,,0,771,https://i.ytimg.com/vi/4i6zXxyMVJA/mqdefault.jpg,EN,Other
-zk1YZMC8d0,other,,Why is European butter so much better? Is sourdough bread healthier than other bread? (PODCAST E33),no,,no,1668884400,2022-11-19 19:11:00,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,399244,7774,,,0,2791,https://i.ytimg.com/vi/-zk1YZMC8d0/mqdefault.jpg,EN,Other
JfgDxMFn0X4,other,,Is the liquid from canned foods ok to eat? Opinions on (potentially) illicit  gear ? (PODCAST E26),no,,no,1663437613,2022-09-17 18:09:13,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,227804,6335,,,0,1007,https://i.ytimg.com/vi/JfgDxMFn0X4/mqdefault.jpg,EN,Other
RRTk3rLvhr8,other,,Nano Foods: Part 2 - Professor David Julian McClements (6 Nov 2020),no,,no,1604969047,2020-11-10 00:11:07,Sydney Nano,UC_r8ql30-oIbv5uPH2C0SHA,Education,,en,1922,40,,,0,2,https://i.ytimg.com/vi/RRTk3rLvhr8/mqdefault.jpg,EN,Other
IhyNBvkWzfk,other,,EWG Explains: Meat s math problem,no,,yes,1644261845,2022-02-07 19:02:05,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Howto & Style,,en,990,41,,,0,10,https://i.ytimg.com/vi/IhyNBvkWzfk/mqdefault.jpg,EN,Other
fQpWcfO559U,other,,Talk Dairy to Me: Facts  Fiction and FAQs,no,,no,1689952524,2023-07-21 15:07:24,National Dairy Council,UCDOApVmUQSVwQeYcBBVPZlw,Science & Technology,,,353,,,,0,0,https://i.ytimg.com/vi/fQpWcfO559U/mqdefault.jpg,EN,Other
vxCgu3eHSog,other,,Challenging Dr. Chaffee s Carnivore Diet!,no,,no,1690635966,2023-07-29 13:07:06,HomeSteadHow,UCHXjZagCrWdnkkx1rlpuqVg,Entertainment,,,1380,263,,,0,0,https://i.ytimg.com/vi/vxCgu3eHSog/mqdefault.jpg,EN,Other
3ANJF3dZr6o,other,,Milk & Butter Review - How To Buy The BEST Milk & Butter At The Grocery Store,no,,no,1574517882,2019-11-23 14:11:42,FlavCity with Bobby Parrish,UCnq1w-56tAvMdDup-CL6Vtg,Howto & Style,en,en,829676,26176,,,0,1938,https://i.ytimg.com/vi/3ANJF3dZr6o/mqdefault.jpg,EN,Other
H6RtIuKM2Sk,other,,Culinary Perfection: The Ultimate Cookware Set #CookwareSet #CulinaryPerfection #CookingEssential,no,,no,1689870680,2023-07-20 16:07:20,prodreviews,UCo7rJqbYXldCAdLEYRrh2rA,People & Blogs,,,73,6,,,0,1,https://i.ytimg.com/vi/H6RtIuKM2Sk/mqdefault.jpg,EN,Other
3tNBDht-W4U,other,,The Workers  Mic - EP 30 Ft. Brendan Born,no,,no,1690725602,2023-07-30 14:07:02,The Workers  Mic Powered by MCL,UC46PNGbK2FdiFc0rGVnMEnQ,People & Blogs,,,145,8,,,0,3,https://i.ytimg.com/vi/3tNBDht-W4U/mqdefault.jpg,EN,Other
0PU7WDlI94M,other,,Responding to YOUR Periodontal Questions: Michigan Periodontist Dr. Joseph Nemeth,no,,yes,1578416395,2020-01-07 16:01:55,Joseph R Nemeth DDS,UCKBglnzX51P42TFA03wmLWg,Howto & Style,,en,54821,996,,,0,190,https://i.ytimg.com/vi/0PU7WDlI94M/mqdefault.jpg,EN,Other
0PdLHZVQYQs,other,,Lab-grown  Plant-based  Real – What Is The Chemistry Of Meat?,no,,no,1683810001,2023-05-11 13:05:01,Reactions,UCdJ9oJ2GUF8Vmb-G63ldGWg,Science & Technology,en,en,7166,436,,,0,66,https://i.ytimg.com/vi/0PdLHZVQYQs/mqdefault.jpg,EN,Other
JgZl76Hs9TE,other,,How your PEE can help avoid a food crisis,no,,no,1688133612,2023-06-30 14:06:12,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,21793,1072,,,0,129,https://i.ytimg.com/vi/JgZl76Hs9TE/mqdefault.jpg,EN,Other
oktrr6I3DY0,other,,Bill Nye Unleashes F-Bombs and Blowtorches the Earth,no,,no,1558037672,2019-05-16 20:05:32,William Danger Newman,UCRXVLoiLQIX5dstUlZmnXkA,Entertainment,en,en,44788,3020,,,0,286,https://i.ytimg.com/vi/oktrr6I3DY0/mqdefault.jpg,EN,Other
W4nQBVEE4BE,other,,Bilge dumping: The worst pollution you ve never heard of,no,,no,1650031214,2022-04-15 14:04:14,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,2533711,47375,,,0,3546,https://i.ytimg.com/vi/W4nQBVEE4BE/mqdefault.jpg,EN,Other
DabP0adyVqw,other,,Miljarden kilo s afval verbrand: waar blijft de giftige as? | Zembla,no,,yes,1643814011,2022-02-02 15:02:11,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,107460,1540,,,0,288,https://i.ytimg.com/vi/DabP0adyVqw/mqdefault.jpg,EN,Other
JhttvNezUnw,other,,De hel van Shell,no,,yes,1608133548,2020-12-16 15:12:48,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,172803,2437,,,0,850,https://i.ytimg.com/vi/JhttvNezUnw/mqdefault.jpg,EN,Other
rZuvXWxOJTE,other,,Hijacking and Murder in Global Shipping’s Grim Underbelly,no,,no,1663770507,2022-09-21 14:09:27,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,,en,2501961,16307,,,0,773,https://i.ytimg.com/vi/rZuvXWxOJTE/mqdefault.jpg,EN,Other
F7_WXUMFM_w,other,,The Day Oil Went Negative  These Unlikely Traders Made $660M,no,,no,1620747359,2021-05-11 15:05:59,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,,en,1994126,30521,,,0,1909,https://i.ytimg.com/vi/F7_WXUMFM_w/mqdefault.jpg,EN,Other
2DysL9LyStg,other,,Why Coal Companies Love Bankruptcy,no,,no,1671206544,2022-12-16 16:12:24,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,en,en,176077,3308,,,0,318,https://i.ytimg.com/vi/2DysL9LyStg/mqdefault.jpg,EN,Other
jP49Vt7aP3k,other,,Thailand Is Tired of Recycling Your Trash,no,,no,1671114391,2022-12-15 14:12:31,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,en,en,165387,3718,,,0,497,https://i.ytimg.com/vi/jP49Vt7aP3k/mqdefault.jpg,EN,Other
BPZIX5oBrUc,other,,How a Polygamist Used Biofuel to Steal $500 Million,no,,no,1621955349,2021-05-25 15:05:09,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,,en,398628,5761,,,0,533,https://i.ytimg.com/vi/BPZIX5oBrUc/mqdefault.jpg,EN,Other
BbyXKpAyLX4,other,,Teflon Town: Chemfab s Toxic Legacy,no,,yes,1503883819,2017-08-28 01:08:19,VTDigger,UCkSA3ePU4A7oRpS9QGoK8ZQ,News & Politics,,en,34041,612,,,0,0,https://i.ytimg.com/vi/BbyXKpAyLX4/mqdefault.jpg,EN,Other
tkD6QfeRil8,other,,The dark history of  gasoline baths  at the border,no,,no,1564401617,2019-07-29 12:07:17,Vox,UCLXo7UDZvByw2ixzpQCufnA,News & Politics,,en-US,3324012,98807,,,0,7399,https://i.ytimg.com/vi/tkD6QfeRil8/mqdefault.jpg,EN,Other
rt53ALG8SoY,other,,How Do Oil Rigs Work In The Permian Basin? | ExxonMobil,no,,no,1489597227,2017-03-15 17:03:27,ExxonMobil,UCvNc3rg1Aa9wSPECYWEfcPg,Science & Technology,,,195520,,,,0,,https://i.ytimg.com/vi/rt53ALG8SoY/mqdefault.jpg,EN,Other
csO8A1Jx0T0,other,,Activists Scuffle With Police Over Coal Mine Expansion in Turkey,no,,no,1690840831,2023-07-31 22:07:31,NowThis Earth,UCFH5dQAkGIqzcFYmM4tNtXw,Science & Technology,,en,2615,139,,,0,47,https://i.ytimg.com/vi/csO8A1Jx0T0/mqdefault.jpg,EN,Other
a7nYosomzmc,other,,SBM Offshore en de sloop van een schip vol gif,no,,yes,1568381778,2019-09-13 13:09:18,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,77513,682,,,0,200,https://i.ytimg.com/vi/a7nYosomzmc/mqdefault.jpg,EN,Other
UzDk941uiSo,other,,Schiphol Airport s toxic secret,no,,yes,1656324720,2022-06-27 10:06:00,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,69147,1278,,,0,434,https://i.ytimg.com/vi/UzDk941uiSo/mqdefault.jpg,EN,Other
IB2TfOr7t48,other,,Lithium Mining Environmental Effects,no,,no,1690216112,2023-07-24 16:07:32,Kathleen Hinman,UCAiQi8HfYvJP0IL_RvYRtYA,News & Politics,,,14,0,,,0,0,https://i.ytimg.com/vi/IB2TfOr7t48/mqdefault.jpg,EN,Other
2236EnZonQs,other,,A stinky problem: Abandoned oil and gas wells in the US,no,,no,1687698001,2023-06-25 13:06:01,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,18600,674,,,0,30,https://i.ytimg.com/vi/2236EnZonQs/mqdefault.jpg,EN,Other
QFEd5RkotFE,other,,This could become the most radioactive place on earth,no,,no,1686924015,2023-06-16 14:06:15,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,249547,3858,,,0,626,https://i.ytimg.com/vi/QFEd5RkotFE/mqdefault.jpg,EN,Other
4TBuF5R42Uc,other,,In-pipe energy: The hydro power nobody is talking about,no,,no,1686319202,2023-06-09 14:06:02,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,364219,10929,,,0,1210,https://i.ytimg.com/vi/4TBuF5R42Uc/mqdefault.jpg,EN,Other
oO3rs04pdkM,other,,Margot Robbie discusses paying off her mom’s mortgage in December 2022 interview #shorts,no,,no,1690222602,2023-07-24 18:07:42,CBS Sunday Morning,UCVT1tPkR-fUVlO652EcO3ow,News & Politics,,en,24672,1058,,,0,23,https://i.ytimg.com/vi/oO3rs04pdkM/mqdefault.jpg,EN,Other
dp8PhLsUcFE,other,,Bloomberg Global Financial Market News LIVE,no,,no,1541530547,2018-11-06 18:11:47,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,,en-US,86842502,186168,,,0,0,https://i.ytimg.com/vi/dp8PhLsUcFE/mqdefault.jpg,EN,Other
r8iFnYCCit0,other,,Concerns about electric vehicle costs  charge capabilities still heavy for consumers,no,,no,1690898147,2023-08-01 13:08:47,CBS News,UC8p1vwvWtl6T73JiExfWs1g,News & Politics,,en,975,26,,,0,37,https://i.ytimg.com/vi/r8iFnYCCit0/mqdefault.jpg,EN,Other
