id,title,rank,keyword_Location,cluster,clusterLabel
1007041010,Offshore construction platform for production oil and gas. Oil and gas industry and hard work. Production platform and operation process by manual and auto function from control room.,714,Persian Gulf Countries|Thailand,oil_platforms,Oil platforms
1390247421,Origami recycled paper boat with recycling symbol on green flag - Concept of ecology and recycling,715,Italy,other,Other
687359444,Black Smoke from Ship Sailing on the High Sea,716,Singapore,other,Other
495390472,"Ship Wreck in Skeleton Coast, Namibia",717,Namibia|Skeleton Coast,waste_on_the_beach,Waste on the beach
177017065,HAZMAT Team Members The Right Stuff,718,,other,Other
1339851418,An activist picks up a plastic bottle on the beach. Close up of hands in gloves. Bottom view. Sky on the background. The concept of save ecology,719,Russia,people_cleaning,People cleaning
1443472073,Close up side shot of microplastics lay on people hand. Concept of water pollution and global warming. Climate change idea. micro plastics concept in food and water or sea,720,Thailand,microplastics,Microplastics
1252558868,Aerial view of cleaning construction for a sewage treatment in systems,721,,water_clarifiers,Water clarifiers
1138886102,A cigarette butt thrown into a puddle of water,722,Italy,other,Other
1283611911,Environmental technology concept. Sustainable development goals. SDGs.,723,Japan,other,Other
903327278,"collage mood board with  blue, red, pink colors  with hearts, fruits, flowers and prints",724,Netherlands,other,Other
1203169478,Details of the landfill in an inappropriate place,725,Moldova,other,Other
1152392584,Plastic Rubbish on the Beach,726,Australia,other,Other
1191224804,"Environmental pollution - the rest of a green balloon, lying on the beach as plastic waste",727,Lithuania,other,Other
1319574530,"The concept recycling plastic. Empty plastic bottle and recycled polyester fiber, synthetic fabric blue background",728,Russia,other,Other
1254928076,Plastic pollution in ocean,729,Malaysia,waste_underwater,Waste underwater
963303330,Water pollution,730,Brazil,other,Other
1357646739,Eco Disaster Worker at Industrial Site,731,,other,Other
1410485927,Man scuba diver cleaning plastic  from the tropical coral reef. World ocean contaminated by plastic.,732,West Asia|Egypt,waste_underwater,Waste underwater
1356995503,Tapeworm,733,Poland,other,Other
1182143550,Close up view of ecologist sampling water from the river with test tube. Examining level of pollution. Conserve water and environment.,734,Serbia,people_cleaning,People cleaning
172868745,Water Bubbles from treatment plant,735,,other,Other
1251547297,Woman working in dangerous area,736,Russia,experts_analysing,Experts analysing
1332767269,sewage pipe,737,Indonesia,pipes,Pipes
1317215548,Offshore construction platform for production oil and gas. Oil and gas industry and hard work. Production platform and operation process by manual and auto function from control room.,738,Thailand,oil_platforms,Oil platforms
1168199856,garbage plastic with island floating in the ocean,739,Netherlands,waste_underwater,Waste underwater
1044479500,Floating Anti-Pollution Barrier,740,North America|Canada|Maritime Provinces|Nova Scotia,other,Other
1439945980,Boy holding plastic bag with waste at beach,741,Ireland,people_cleaning,People cleaning
1298177570,A bunch of plastic rubbish that cannot be recycled.,742,Bulgaria,microplastics,Microplastics
1169704386,Garbage on the beach,743,Ukraine,waste_on_the_beach,Waste on the beach
1183812102,People needs to take responsibility! Plastic pollution.,744,Czech Republic,people_cleaning,People cleaning
1306722043,Sewer tunnel worker examines sewer system damage and wastewater leakage,745,Russia,other,Other
953577420,Beach Cleaning. Cleaning dirty beaches by the action of man. Sustainability of the planet and preservation of nature.,746,Brazil,waste_on_the_beach,Waste on the beach
1134083285,Plastic pollution and animal harm. Seal caught in fishing net.,747,,other,Other
1263954753,Plastic pollution and Sea Turtle underwater,748,Malaysia,waste_underwater,Waste underwater
1323092063,"mucilage on the sea surface, istanbul, environmental disaster,",749,Istanbul|Marmara|Türkiye - Country,other,Other
1314987008,"The danger of radon gas in our homes - concept with periodic table of the elements, radioactive warning symbol and home silhouette seen through a magnifying glass",750,Italy,other,Other
1132047716,Round underground urban sewer tunnel with dirty sewage water. A light in the end of a tunnel,751,Voronezh|Russia,other,Other
592657452,dirty sea with trash,752,Istanbul,other,Other
1132298695,Pile of waste plastic bottles and other trash - human impact on environmental damage concept,753,Portugal,other,Other
684470580,The bulldozer will clean the waste dump. Waste processing plant. Technological process. Business for sorting and processing of waste.,754,Russia,other,Other
1158254072,Woman Taking a Water Sample,755,Serbia,experts_analysing,Experts analysing
1296317747,Two friends picking up trash on the beach during sunset,756,Portugal,people_cleaning,People cleaning
510585764,brown dull cloud,757,,other,Other
1177608673,"Image of young women volunteers picking up (cleaning) plastic garbage on the beach - save the earth, ecology and plastic recycling concept",758,Italy,people_cleaning,People cleaning
1283045606,The danger of radon gas in our homes - concept image with an outline of a small house with radon text against a cracked stone wall with a magnifying glass,759,Italy,other,Other
1397512761,Blue-green algae (Cyanobacteria) blooming in polluted water,760,North Macedonia,other,Other
1322040668,Microplastic pollution littering Waimanalo Beach in Hawaii,761,Waimanalo|Waimānalo Beach|Pacific Islands|Hawaii Islands,microplastics,Microplastics
1296716316,Spoon with microplastics,762,Spain,other,Other
1142804050,Sewage treatment plant,763,China - East Asia|Asia,other,Other
1281287493,Beach pollution. Plastic bottles and other trash on the beach. Ecological problem,764,Thailand|Asia,waste_on_the_beach,Waste on the beach
1331030729,Man handpicking gathering up garbage plastic bottle garbage from the river at the park. World environment day.Environment concept.,765,Thailand,people_cleaning,People cleaning
1392308206,"Scientist or Biologist in a protective suit and mask, collects sample of waste water from industrial",766,Thailand,experts_analysing,Experts analysing
1186936227,People with bacteriological protection suits looking at the sea,767,Spain,other,Other
1154783644,Plastic pollution in ocean environmental problem. Turtles can eat plastic bags mistaking them for jellyfish. dirty water concept,768,Thailand,waste_underwater,Waste underwater
155145527,Lone oil rig in middle of sea ,769,Africa,oil_platforms,Oil platforms
1275830454,Drone view of Sha Tin Water Treatment Works,770,Sha Tin|Hong Kong,water_clarifiers,Water clarifiers
1278616799,A lone man in a wetsuit paddles out on a handmade wooden surfboard through turbulent white water in blue the ocean,771,UK,other,Other
1480950413,"Contamination Of The Oceans , Result Of A Human Activities.",772,North Macedonia,waste_underwater,Waste underwater
1391028847,Biologist Looking at Test Tube Reaction in Hand of a Contaminated Riverbed Soil Sample,773,,experts_analysing,Experts analysing
1332007417,Scenic view of tropical beach littered in garbage,774,South Asia|Maldives,waste_on_the_beach,Waste on the beach
1128821900,"Garbage on the beach with family playing water in the sea on background, environmental pollution of tropical sea",775,Thailand|Asia,other,Other
