query,cluster,text,videosNumber,ids
green washing,3,fossilfuels,3,7080611287364865286|7081663348667927814|7126142833840426245
green washing,3,gretathunberg,6,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7090528723828493574
green washing,4,neobank,3,7077650627395865861|7075621915217415430|7075081030616616198
green washing,5,kappers,3,7225705603493088539|7223846712505339163|7223845424019426586
green washing,5,kappersbranche,3,7225705603493088539|7223846712505339163|7223845424019426586
green washing,5,natuurkapper,3,7225705603493088539|7223846712505339163|7223845424019426586
green washing,7,fridaysforfuture,6,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7090518208356060421
green washing,8,ethicalbanking,4,7061610265854446853|7077650627395865861|7075621915217415430|7110233052122451206
green washing,9,consciousconsumer,5,7061610265854446853|7075621915217415430|7090892347910671621|7090891858624122117|7109527286772239621
green washing,10,globalwarming,6,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7247064075266575642
green washing,10,savetheplanet,9,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7081663348667927814|7109527286772239621|7126142833840426245|7247064075266575642
green washing,10,emissions,7,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7110233052122451206|7109527286772239621
green washing,10,climatechange,10,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7090528723828493574|7140230603605101830|7247064075266575642|7251892081747332378|7275816077681069344
green washing,10,climate,6,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7275816077681069344
green washing,10,climatechangeisreal,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,carbonneutral,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,climatestrike,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,climatejustice,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,climatecrisis,6,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7247064075266575642
green washing,10,climateaction,7,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7238914600358497563|7247064075266575642
green washing,10,climatejusticenow,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,carbonemissions,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,climatestrikes,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,10,carbonfootprint,3,7096896805119511814|7110233052122451206|7109527286772239621
green washing,10,klimaat,3,7172179849681947910|7245737300162825499|7299788331263593761
green washing,10,extinctionrebellion,3,7191389405398043910|7237059723260923162|7247064075266575642
green washing,11,debitcard,3,7077650627395865861|7075621915217415430|7075081030616616198
green washing,11,fyp,17,7073056615087344902|7090998487055174917|7090528723828493574|7088748146431446277|7083438053477321990|7136123309623692550|7132841116763835654|7130275044856483078|7166628771657682182|7172179849681947910|7204074001755376901|7247064075266575642|7254651337470774555|7269732072393067808|7307208652069276961|7306559295032708385|7311694062363479329
green washing,11,fy,5,7247064075266575642|7307208652069276961|7306559295032708385|7303886106238520608|7311694062363479329
green washing,13,bankingtok,4,7061610265854446853|7080611287364865286|7096896805119511814|7110233052122451206
green washing,14,greenwashing,88,7065265182028713222|7061610265854446853|7080611287364865286|7077650627395865861|7075621915217415430|7075081030616616198|7073056615087344902|7091766061099519237|7090998487055174917|7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7090528723828493574|7090522324109233413|7090521456022490374|7090520336978038021|7090519855379614981|7090518208356060421|7090139576374758662|7089386129287384325|7088748146431446277|7086148596680248581|7083438053477321990|7081663348667927814|7096896805119511814|7110669191983762693|7110233052122451206|7109527286772239621|7108631884170644741|7126522590243343622|7126142833840426245|7123478906153356549|7115418242897743110|7136123309623692550|7132841116763835654|7132500670405463302|7130330315205168389|7130275044856483078|7141040248213064965|7140512303144914181|7140230603605101830|7168434087227690245|7166628771657682182|7164341834846686470|7176220640632982789|7172179849681947910|7192988601347607814|7192301641217985797|7192299944135511301|7191389405398043910|7189215987181292806|7205169012706266374|7204074001755376901|7214009565392768262|7225705603493088539|7223846712505339163|7223845424019426586|7238948428103879962|7238914600358497563|7237059723260923162|7228192108799184155|7248372207691320602|7247064075266575642|7245737300162825499|7245289353918811418|7240922998780202266|7240105282804714778|7251892081747332378|7269732072393067808|7277248439455468832|7276410306513964320|7275816077681069344|7288647409297526048|7307208652069276961|7306559295032708385|7306514123632823585|7305408701085519136|7304607450982911264|7303969534875159841|7303886106238520608|7299788331263593761|7299761217571163425|7298732033965100320|7296942683224919329|7311773334566472992|7311694062363479329
green washing,14,greencompany,3,7075621915217415430|7075081030616616198|7081663348667927814
green washing,14,greennewdeal,5,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117
green washing,14,greenwashingsucks,3,7123478906153356549|7176220640632982789|7189215987181292806
green washing,14,green,3,7115426134224899334|7153301062470896901|7237059723260923162
green washing,15,sustainablefashion,13,7073056615087344902|7089386129287384325|7108631884170644741|7115418242897743110|7136123309623692550|7132841116763835654|7140230603605101830|7166628771657682182|7238948428103879962|7254651337470774555|7251892081747332378|7288647409297526048|7299761217571163425
green washing,15,ecofriendly,6,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7081663348667927814
green washing,15,sustainability,8,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7140230603605101830|7251892081747332378|7304607450982911264
green washing,15,fastfashionsucks,4,7088748146431446277|7083438053477321990|7136123309623692550|7132841116763835654
green washing,15,fastfashion,4,7086148596680248581|7140230603605101830|7164341834846686470|7251892081747332378
green washing,15,duurzaamheid,3,7110669191983762693|7269732072393067808|7305408701085519136
green washing,15,sustainable,5,7247064075266575642|7307208652069276961|7306559295032708385|7299761217571163425|7311694062363479329
green washing,15,duurzaam,3,7269732072393067808|7303969534875159841|7311773334566472992
green washing,17,environment,8,7090894166267268357|7090893577722678533|7090893041908600069|7090892347910671621|7090891858624122117|7081663348667927814|7192299944135511301|7228192108799184155
green washing,17,foryou,5,7090528723828493574|7192301641217985797|7192299944135511301|7247064075266575642|7269732072393067808
green washing,17,purpose,3,7126522590243343622|7237059723260923162|7247064075266575642
green washing,17,travelaware,3,7307208652069276961|7306559295032708385|7311694062363479329
urban farming,0,urbanfarming,62,7079386445953207557|7079110789604314373|7092444923819052293|7088504540038728965|7088012717067373829|7086123685806968070|7084639113810431237|7084227983417806085|7102697219777694981|7101526295279897862|7100555778607598853|7099053110483504390|7098013439720836358|7105748367568833798|7105041898007497990|7105039443567971589|7144512443740392710|7143169853866790150|7142852375450012933|7194073335972613381|7193811747956952325|7191912403527863557|7205176016581463302|7203125689917328645|7202192384451448069|7196987720936344838|7207884623668317445|7207141662454254854|7227723400867843355|7224044417064111386|7224042535579061530|7223749631878974747|7223747875656715546|7223746343695666458|7223744527519976731|7220130643940756742|7238487213980257563|7233332766287449370|7249840621177818395|7247991257505565978|7245784734553476378|7244202221318032666|7240944551723060507|7262023475634769184|7261284349847407899|7256474779618675994|7255655113388330266|7255346500887121179|7267112051980406049|7263121122458176800|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672|7284118586023562528|7294511653029219617|7303216815382056224|7302104912207334688|7298228221378661665|7314744316730117409|7314392911481687329|7309334913986137377
urban farming,0,farmers,6,7079110789604314373|7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,farmtotable,3,7088504540038728965|7143169853866790150|7142852375450012933
urban farming,0,urbanfarm,5,7088012717067373829|7105041898007497990|7105039443567971589|7247991257505565978|7261284349847407899
urban farming,0,farm,7,7105041898007497990|7105039443567971589|7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,farmlife,7,7105041898007497990|7105039443567971589|7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,verticalfarming,3,7143169853866790150|7142852375450012933|7261284349847407899
urban farming,0,organicfarming,10,7220795786458713350|7234156737270385947|7249840621177818395|7262023475634769184|7264361464985652513|7264360036900572449|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,farming,7,7233332766287449370|7262023475634769184|7261284349847407899|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,cow,5,7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,countrylife,5,7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,agro,5,7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,farmer,5,7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
urban farming,0,countryliving,5,7262023475634769184|7262787788276354337|7262633595980811553|7262446747555761440|7262407416774544672
